,player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position
938,Mitchell Chaffee (RW),Minnesota Wild,2,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/296327/mitchell-chaffee,2021-2020,nhl,Mitchell Chaffee ,RW
939,David Gustafsson (C),Winnipeg Jets,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/293796/david-gustafsson,2021-2020,nhl,David Gustafsson ,C
940,Nicolas Beaudin (D),Chicago Blackhawks,2,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/284924/nicolas-beaudin,2021-2020,nhl,Nicolas Beaudin ,D
941,Sean Day (D),Tampa Bay Lightning,2,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/228106/sean-day,2021-2020,nhl,Sean Day ,D
942,Brett Seney (LW/C),Toronto Maple Leafs,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/204125/brett-seney,2021-2020,nhl,Brett Seney ,LW/C
943,Brayden Pachal (D),Vegas Golden Knights,2,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/201561/brayden-pachal,2021-2020,nhl,Brayden Pachal ,D
944,Tyce Thompson (RW),New Jersey Devils,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/201472/tyce-thompson,2021-2020,nhl,Tyce Thompson ,RW
945,Madison Bowey (D),Vancouver Canucks,2,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/97787/madison-bowey,2021-2020,nhl,Madison Bowey ,D
946,Chase DeLeo (C/LW),New Jersey Devils,2,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/116909/chase-deleo,2021-2020,nhl,Chase DeLeo ,C/LW
947,Alex Biega (D),Toronto Maple Leafs,2,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/11427/alex-biega,2021-2020,nhl,Alex Biega ,D
948,Thomas Hickey (D),New York Islanders,2,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/11617/thomas-hickey,2021-2020,nhl,Thomas Hickey ,D
949,Turner Elson (C/LW),Detroit Red Wings,2,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/45522/turner-elson,2021-2020,nhl,Turner Elson ,C/LW
950,T.J. Tynan (C),Los Angeles Kings,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/45686/t.j.-tynan,2021-2020,nhl,T.J. Tynan ,C
951,Dakota Mermis (D),Minnesota Wild,2,0,0,0,0.00,0,2,https://www.eliteprospects.com/player/56311/dakota-mermis,2021-2020,nhl,Dakota Mermis ,D
952,Kurtis Gabriel (RW),Chicago Blackhawks,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/92683/kurtis-gabriel,2021-2020,nhl,Kurtis Gabriel ,RW
953,Stefan Noesen (RW),Carolina Hurricanes,2,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/45567/stefan-noesen,2021-2020,nhl,Stefan Noesen ,RW
954,Zach Senyshyn (RW),Ottawa Senators,2,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/245108/zach-senyshyn,2021-2020,nhl,Zach Senyshyn ,RW
955,Ben Jones (C),Vegas Golden Knights,2,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/273677/ben-jones,2021-2020,nhl,Ben Jones ,C
956,Pavel Dorofeyev (LW/RW),Vegas Golden Knights,2,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/398168/pavel-dorofeyev,2021-2020,nhl,Pavel Dorofeyev ,LW/RW
957,Steven Fogarty (C/W),Boston Bruins,2,0,0,0,0.00,2,-2,https://www.eliteprospects.com/player/114771/steven-fogarty,2021-2020,nhl,Steven Fogarty ,C/W
958,Blake Speers (C/RW),Arizona Coyotes,2,0,0,0,0.00,2,-3,https://www.eliteprospects.com/player/186413/blake-speers,2021-2020,nhl,Blake Speers ,C/RW
959,Glenn Gawdin (C/RW),Calgary Flames,2,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/192245/glenn-gawdin,2021-2020,nhl,Glenn Gawdin ,C/RW
960,Ben McCartney (LW),Arizona Coyotes,2,0,0,0,0.00,4,0,https://www.eliteprospects.com/player/351230/ben-mccartney,2021-2020,nhl,Ben McCartney ,LW
961,Marco Rossi (C),Minnesota Wild,2,0,0,0,0.00,4,-1,https://www.eliteprospects.com/player/293179/marco-rossi,2021-2020,nhl,Marco Rossi ,C
962,Hunter Drew (RW/D),Anaheim Ducks,2,0,0,0,0.00,5,0,https://www.eliteprospects.com/player/267823/hunter-drew,2021-2020,nhl,Hunter Drew ,RW/D
963,Tyler Lewington (D),Boston Bruins,2,0,0,0,0.00,7,-1,https://www.eliteprospects.com/player/88699/tyler-lewington,2021-2020,nhl,Tyler Lewington ,D
964,Max Jones (LW/RW),Anaheim Ducks,2,0,0,0,0.00,15,-1,https://www.eliteprospects.com/player/233448/max-jones,2021-2020,nhl,Max Jones ,LW/RW
965,Kirill Semyonov (C),Toronto Maple Leafs,3,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/211958/kirill-semyonov,2021-2020,nhl,Kirill Semyonov ,C
966,Chase Pearson (C/LW),Detroit Red Wings,3,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/245117/chase-pearson,2021-2020,nhl,Chase Pearson ,C/LW
967,Zack Hayes (D),Vegas Golden Knights,3,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/281743/zack-hayes,2021-2020,nhl,Zack Hayes ,D
968,Cole Schwindt (C/RW),Florida Panthers,3,0,0,0,0.00,0,-4,https://www.eliteprospects.com/player/431915/cole-schwindt,2021-2020,nhl,Cole Schwindt ,C/RW
969,Kevin Stenlund (C),Columbus Blue Jackets,3,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/142262/kevin-stenlund,2021-2020,nhl,Kevin Stenlund ,C
970,C.J. Suess (LW),Winnipeg Jets,3,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/195507/c.j.-suess,2021-2020,nhl,C.J. Suess ,LW
971,Kristians Rubins (D),Toronto Maple Leafs,3,0,0,0,0.00,4,-2,https://www.eliteprospects.com/player/207726/kristians-rubins,2021-2020,nhl,Kristians Rubins ,D
972,Miles Wood (LW),New Jersey Devils,3,0,0,0,0.00,4,-2,https://www.eliteprospects.com/player/131890/miles-wood,2021-2020,nhl,Miles Wood ,LW
973,Mason Shaw (C/LW),Minnesota Wild,3,0,0,0,0.00,5,-2,https://www.eliteprospects.com/player/162926/mason-shaw,2021-2020,nhl,Mason Shaw ,C/LW
974,Rhett Gardner (C/LW),Dallas Stars,4,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/119371/rhett-gardner,2021-2020,nhl,Rhett Gardner ,C/LW
975,Darren Raddysh (D),Tampa Bay Lightning,4,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/205556/darren-raddysh,2021-2020,nhl,Darren Raddysh ,D
976,Samuel Fagemo (LW/RW),Los Angeles Kings,4,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/288459/samuel-fagemo,2021-2020,nhl,Samuel Fagemo ,LW/RW
977,Johnny Kovacevic (D),Winnipeg Jets,4,0,0,0,0.00,2,1,https://www.eliteprospects.com/player/239820/johnny-kovacevic,2021-2020,nhl,Johnny Kovacevic ,D
978,Pierre-Olivier Joseph (D),Pittsburgh Penguins,4,0,0,0,0.00,2,-2,https://www.eliteprospects.com/player/284911/pierre-olivier-joseph,2021-2020,nhl,Pierre-Olivier Joseph ,D
979,Riley Barber (RW),Detroit Red Wings,4,0,0,0,0.00,2,-2,https://www.eliteprospects.com/player/89847/riley-barber,2021-2020,nhl,Riley Barber ,RW
980,Chase Priskie (D),Florida Panthers,4,0,0,0,0.00,2,2,https://www.eliteprospects.com/player/177666/chase-priskie,2021-2020,nhl,Chase Priskie ,D
981,Anthony Angello (RW/C),Pittsburgh Penguins,4,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/178527/anthony-angello,2021-2020,nhl,Anthony Angello ,RW/C
982,Isaak Phillips (D),Chicago Blackhawks,4,0,0,0,0.00,4,-1,https://www.eliteprospects.com/player/416750/isaak-phillips,2021-2020,nhl,Isaak Phillips ,D
983,Dan Renouf (D),Detroit Red Wings,4,0,0,0,0.00,7,-2,https://www.eliteprospects.com/player/76892/dan-renouf,2021-2020,nhl,Dan Renouf ,D
984,Joey Anderson (RW),Toronto Maple Leafs,5,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/247964/joey-anderson,2021-2020,nhl,Joey Anderson ,RW
985,Maxime Lajoie (D),Carolina Hurricanes,5,0,0,0,0.00,0,2,https://www.eliteprospects.com/player/161131/maxime-lajoie,2021-2020,nhl,Maxime Lajoie ,D
986,Kyle Rau (C/W),Minnesota Wild,5,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/75072/kyle-rau,2021-2020,nhl,Kyle Rau ,C/W
987,Wyatt Kalynuk (D),Chicago Blackhawks,5,0,0,0,0.00,2,-3,https://www.eliteprospects.com/player/196651/wyatt-kalynuk,2021-2020,nhl,Wyatt Kalynuk ,D
988,Adam Raska (RW),San Jose Sharks,5,0,0,0,0.00,7,1,https://www.eliteprospects.com/player/298159/adam-raska,2021-2020,nhl,Adam Raska ,RW
989,Jakub Galvas (D),Chicago Blackhawks,6,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/236429/jakub-galvas,2021-2020,nhl,Jakub Galvas ,D
990,Martin Kaut (RW),Colorado Avalanche,6,0,0,0,0.00,0,2,https://www.eliteprospects.com/player/237068/martin-kaut,2021-2020,nhl,Martin Kaut ,RW
991,Conor Timmins (D),Arizona Coyotes,6,0,0,0,0.00,0,-6,https://www.eliteprospects.com/player/267584/conor-timmins,2021-2020,nhl,Conor Timmins ,D
992,Brendan Guhle (D),Anaheim Ducks,6,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/63250/brendan-guhle,2021-2020,nhl,Brendan Guhle ,D
993,Rocco Grimaldi (W/C),Nashville Predators,7,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/38622/rocco-grimaldi,2021-2020,nhl,Rocco Grimaldi ,W/C
994,Jaret Anderson-Dolan (C/LW),Los Angeles Kings,7,0,0,0,0.00,4,-3,https://www.eliteprospects.com/player/278859/jaret-anderson-dolan,2021-2020,nhl,Jaret Anderson-Dolan ,C/LW
995,Cole Smith (LW),Nashville Predators,8,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/242238/cole-smith,2021-2020,nhl,Cole Smith ,LW
996,Tim Gettinger (LW),New York Rangers,8,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/272570/tim-gettinger,2021-2020,nhl,Tim Gettinger ,LW
997,Frédérik Gauthier (C),New Jersey Devils,8,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/128500/frederik-gauthier,2021-2020,nhl,Frédérik Gauthier ,C
998,Jacob MacDonald (D),Colorado Avalanche,8,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/60064/jacob-macdonald,2021-2020,nhl,Jacob MacDonald ,D
999,Alexander True (C),Seattle Kraken,8,0,0,0,0.00,2,-2,https://www.eliteprospects.com/player/207313/alexander-true,2021-2020,nhl,Alexander True ,C
1000,Alex Turcotte (C),Los Angeles Kings,8,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/290043/alex-turcotte,2021-2020,nhl,Alex Turcotte ,C
1001,Yegor Sokolov (LW/RW),Ottawa Senators,8,0,0,0,0.00,4,-6,https://www.eliteprospects.com/player/375742/yegor-sokolov,2021-2020,nhl,Yegor Sokolov ,LW/RW
1002,Cale Fleury (D),Seattle Kraken,9,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/200710/cale-fleury,2021-2020,nhl,Cale Fleury ,D
1003,Fredrik Claesson (D),Tampa Bay Lightning,9,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/14412/fredrik-claesson,2021-2020,nhl,Fredrik Claesson ,D
1004,Jack Rathbone (D),Vancouver Canucks,9,0,0,0,0.00,2,-5,https://www.eliteprospects.com/player/311766/jack-rathbone,2021-2020,nhl,Jack Rathbone ,D
1005,Dillon Heatherington (D),Ottawa Senators,9,0,0,0,0.00,7,-1,https://www.eliteprospects.com/player/62233/dillon-heatherington,2021-2020,nhl,Dillon Heatherington ,D
1006,Sampo Ranta (LW/RW),Colorado Avalanche,10,0,0,0,0.00,2,-4,https://www.eliteprospects.com/player/375954/sampo-ranta,2021-2020,nhl,Sampo Ranta ,LW/RW
1007,Yegor Zamula (D),Philadelphia Flyers,10,0,0,0,0.00,4,-6,https://www.eliteprospects.com/player/398138/yegor-zamula,2021-2020,nhl,Yegor Zamula ,D
1008,Max McCormick (LW/RW),Seattle Kraken,10,0,0,0,0.00,10,1,https://www.eliteprospects.com/player/90365/max-mccormick,2021-2020,nhl,Max McCormick ,LW/RW
1009,Hudson Fasching (RW),Arizona Coyotes,11,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/114801/hudson-fasching,2021-2020,nhl,Hudson Fasching ,RW
1010,Christian Jaros (D),New Jersey Devils,11,0,0,0,0.00,2,-4,https://www.eliteprospects.com/player/166373/christian-jaros,2021-2020,nhl,Christian Jaros ,D
1011,Alex Belzile (RW/C),Montréal Canadiens,11,0,0,0,0.00,4,0,https://www.eliteprospects.com/player/68593/alex-belzile,2021-2020,nhl,Alex Belzile ,RW/C
1012,Will Lockwood (RW),Vancouver Canucks,13,0,0,0,0.00,9,-3,https://www.eliteprospects.com/player/272186/will-lockwood,2021-2020,nhl,Will Lockwood ,RW
1013,Justin Bailey (RW/LW),Vancouver Canucks,14,0,0,0,0.00,6,-5,https://www.eliteprospects.com/player/116970/justin-bailey,2021-2020,nhl,Justin Bailey ,RW/LW
1014,Connor Bunnaman (C/LW),Philadelphia Flyers,15,0,0,0,0.00,4,-7,https://www.eliteprospects.com/player/267790/connor-bunnaman,2021-2020,nhl,Connor Bunnaman ,C/LW
1015,Victor Söderström (D),Arizona Coyotes,16,0,0,0,0.00,6,-7,https://www.eliteprospects.com/player/344555/victor-soderstrom,2021-2020,nhl,Victor Söderström ,D
1016,Austin Poganski (RW),Winnipeg Jets,16,0,0,0,0.00,7,-3,https://www.eliteprospects.com/player/231724/austin-poganski,2021-2020,nhl,Austin Poganski ,RW
1017,Mikhail Maltsev (LW),Colorado Avalanche,18,0,0,0,0.00,2,-5,https://www.eliteprospects.com/player/312218/mikhail-maltsev,2021-2020,nhl,Mikhail Maltsev ,LW
1018,Olli Juolevi (D),totals,18,0,0,0,0.00,6,-1,https://www.eliteprospects.com/player/196391/olli-juolevi,2021-2020,nhl,Olli Juolevi ,D
1019,Mason Geertsen (LW/D),New Jersey Devils,25,0,0,0,0.00,77,-6,https://www.eliteprospects.com/player/64567/mason-geertsen,2021-2020,nhl,Mason Geertsen ,LW/D
